loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
5339,2,2025-11-02,123.18,6.02,129.2,504.62
5339,3,2025-12-02,124.36,4.84,129.2,380.26
5339,4,2026-01-02,125.55,3.65,129.2,254.71
5339,5,2026-02-02,126.75,2.44,129.19,127.96
5339,6,2026-03-02,127.96,1.23,129.19,0.0
5340,1,2025-10-06,172.13,7.12,179.25,526.96
5340,2,2025-11-06,173.88,5.36,179.24,353.08
5340,3,2025-12-06,175.65,3.59,179.24,177.43
5340,4,2026-01-06,177.43,1.81,179.24,0.0
5341,1,2025-10-13,37.57,4.57,42.14,437.88
5341,2,2025-11-13,37.93,4.21,42.14,399.95
5341,3,2025-12-13,38.29,3.85,42.14,361.66
5341,4,2026-01-13,38.66,3.48,42.14,323.0
5341,5,2026-02-13,39.03,3.11,42.14,283.97
5341,6,2026-03-13,39.41,2.73,42.14,244.56
5341,7,2026-04-13,39.79,2.35,42.14,204.77
5341,8,2026-05-13,40.17,1.97,42.14,164.6
5341,9,2026-06-13,40.56,1.58,42.14,124.04
5341,10,2026-07-13,40.95,1.19,42.14,83.09
5341,11,2026-08-13,41.34,0.8,42.14,41.75
5341,12,2026-09-13,41.75,0.4,42.15,0.0
5342,1,2025-10-20,57.98,8.92,66.9,685.52
5342,2,2025-11-20,58.67,8.22,66.89,626.85
5342,3,2025-12-20,59.38,7.52,66.9,567.47
5342,4,2026-01-20,60.09,6.81,66.9,507.38
5342,5,2026-02-20,60.81,6.09,66.9,446.57
5342,6,2026-03-20,61.54,5.36,66.9,385.03
5342,7,2026-04-20,62.28,4.62,66.9,322.75
5342,8,2026-05-20,63.02,3.87,66.89,259.73
5342,9,2026-06-20,63.78,3.12,66.9,195.95
5342,10,2026-07-20,64.54,2.35,66.89,131.41
5342,11,2026-08-20,65.32,1.58,66.9,66.09
5342,12,2026-09-20,66.09,0.79,66.88,0.0
5343,1,2025-10-13,221.32,9.76,231.08,678.47
5343,2,2025-11-13,223.72,7.36,231.08,454.75
5343,3,2025-12-13,226.15,4.93,231.08,228.6
5343,4,2026-01-13,228.6,2.48,231.08,0.0
5344,1,2025-10-06,217.45,7.5,224.95,663.52
5344,2,2025-11-06,219.3,5.65,224.95,444.22
5344,3,2025-12-06,221.17,3.78,224.95,223.05
5344,4,2026-01-06,223.05,1.9,224.95,0.0
5345,1,2025-10-24,49.71,3.89,53.6,258.13
5345,2,2025-11-24,50.34,3.27,53.61,207.79
5345,3,2025-12-24,50.97,2.63,53.6,156.82
5345,4,2026-01-24,51.62,1.98,53.6,105.2
5345,5,2026-02-24,52.27,1.33,53.6,52.93
5345,6,2026-03-24,52.93,0.67,53.6,0.0
5346,1,2025-10-01,105.01,5.81,110.82,539.4
5346,2,2025-11-01,105.95,4.86,110.81,433.45
5346,3,2025-12-01,106.91,3.91,110.82,326.54
5346,4,2026-01-01,107.87,2.94,110.81,218.67
5346,5,2026-02-01,108.84,1.97,110.81,109.83
5346,6,2026-03-01,109.83,0.99,110.82,0.0
5347,1,2025-10-21,138.63,7.66,146.29,712.1
5347,2,2025-11-21,139.88,6.41,146.29,572.22
5347,3,2025-12-21,141.14,5.15,146.29,431.08
5347,4,2026-01-21,142.41,3.88,146.29,288.67
5347,5,2026-02-21,143.69,2.6,146.29,144.98
5347,6,2026-03-21,144.98,1.31,146.29,0.0
5348,1,2025-10-22,77.09,6.18,83.27,400.65
5348,2,2025-11-22,78.08,5.18,83.26,322.57
5348,3,2025-12-22,79.09,4.17,83.26,243.48
5348,4,2026-01-22,80.12,3.15,83.27,163.36
5348,5,2026-02-22,81.15,2.11,83.26,82.21
5348,6,2026-03-22,82.21,1.06,83.27,0.0
5349,1,2025-10-05,100.78,6.27,107.05,519.37
5349,2,2025-11-05,101.8,5.25,107.05,417.57
5349,3,2025-12-05,102.83,4.22,107.05,314.74
5349,4,2026-01-05,103.86,3.18,107.04,210.88
5349,5,2026-02-05,104.91,2.13,107.04,105.97
5349,6,2026-03-05,105.97,1.07,107.04,0.0
5350,1,2025-10-17,85.74,3.21,88.95,261.99
5350,2,2025-11-17,86.53,2.42,88.95,175.46
5350,3,2025-12-17,87.33,1.62,88.95,88.13
5350,4,2026-01-17,88.13,0.81,88.94,0.0
5351,1,2025-10-06,82.63,9.65,92.28,960.99
5351,2,2025-11-06,83.4,8.88,92.28,877.59
5351,3,2025-12-06,84.17,8.11,92.28,793.42
5351,4,2026-01-06,84.95,7.34,92.29,708.47
5351,5,2026-02-06,85.73,6.55,92.28,622.74
5351,6,2026-03-06,86.53,5.76,92.29,536.21
5351,7,2026-04-06,87.33,4.96,92.29,448.88
5351,8,2026-05-06,88.13,4.15,92.28,360.75
5351,9,2026-06-06,88.95,3.34,92.29,271.8
5351,10,2026-07-06,89.77,2.51,92.28,182.03
5351,11,2026-08-06,90.6,1.68,92.28,91.43
5351,12,2026-09-06,91.43,0.85,92.28,0.0
5352,1,2025-10-23,212.73,9.3,222.03,652.01
5352,2,2025-11-23,215.02,7.01,222.03,436.99
5352,3,2025-12-23,217.33,4.7,222.03,219.66
5352,4,2026-01-23,219.66,2.36,222.02,0.0
5353,1,2025-10-07,261.99,10.93,272.92,802.22
5353,2,2025-11-07,264.68,8.24,272.92,537.54
5353,3,2025-12-07,267.4,5.52,272.92,270.14
5353,4,2026-01-07,270.14,2.77,272.91,0.0
5354,1,2025-10-27,145.28,7.93,153.21,746.01
5354,2,2025-11-27,146.57,6.64,153.21,599.44
5354,3,2025-12-27,147.88,5.33,153.21,451.56
5354,4,2026-01-27,149.19,4.02,153.21,302.37
5354,5,2026-02-27,150.52,2.69,153.21,151.85
5354,6,2026-03-27,151.85,1.35,153.2,0.0
5355,1,2025-10-17,301.45,10.87,312.32,920.51
5355,2,2025-11-17,304.13,8.18,312.31,616.38
5355,3,2025-12-17,306.83,5.48,312.31,309.55
5355,4,2026-01-17,309.55,2.75,312.3,0.0
5356,1,2025-10-12,126.15,5.78,131.93,645.11
5356,2,2025-11-12,127.1,4.84,131.94,518.01
5356,3,2025-12-12,128.05,3.89,131.94,389.96
5356,4,2026-01-12,129.01,2.92,131.93,260.95
5356,5,2026-02-12,129.98,1.96,131.94,130.97
5356,6,2026-03-12,130.97,0.98,131.95,0.0
5357,1,2025-10-15,158.31,5.52,163.83,483.15
5357,2,2025-11-15,159.67,4.16,163.83,323.48
5357,3,2025-12-15,161.05,2.78,163.83,162.43
5357,4,2026-01-15,162.43,1.4,163.83,0.0
5358,1,2025-10-11,204.63,8.06,212.69,625.88
5358,2,2025-11-11,206.61,6.07,212.68,419.27
5358,3,2025-12-11,208.62,4.07,212.69,210.65
5358,4,2026-01-11,210.65,2.04,212.69,0.0
5359,1,2025-10-15,111.2,6.25,117.45,571.47
5359,2,2025-11-15,112.22,5.23,117.45,459.25
5359,3,2025-12-15,113.25,4.2,117.45,346.0
5359,4,2026-01-15,114.28,3.17,117.45,231.72
5359,5,2026-02-15,115.33,2.12,117.45,116.39
5359,6,2026-03-15,116.39,1.07,117.46,0.0
5360,1,2025-10-17,130.03,8.2,138.23,670.4
5360,2,2025-11-17,131.36,6.87,138.23,539.04
5360,3,2025-12-17,132.71,5.52,138.23,406.33
5360,4,2026-01-17,134.07,4.16,138.23,272.26
5360,5,2026-02-17,135.44,2.79,138.23,136.82
5360,6,2026-03-17,136.82,1.4,138.22,0.0
5361,1,2025-10-29,203.89,8.19,212.08,623.87
5361,2,2025-11-29,205.91,6.17,212.08,417.96
5361,3,2025-12-29,207.95,4.14,212.09,210.01
5361,4,2026-01-29,210.01,2.08,212.09,0.0
5362,1,2025-10-24,97.15,6.13,103.28,500.87
5362,2,2025-11-24,98.14,5.13,103.27,402.73
5362,3,2025-12-24,99.15,4.13,103.28,303.58
5362,4,2026-01-24,100.16,3.11,103.27,203.42
5362,5,2026-02-24,101.19,2.08,103.27,102.23
5362,6,2026-03-24,102.23,1.05,103.28,0.0
5363,1,2025-10-12,51.85,6.64,58.49,606.08
5363,2,2025-11-12,52.37,6.12,58.49,553.71
5363,3,2025-12-12,52.9,5.59,58.49,500.81
5363,4,2026-01-12,53.44,5.06,58.5,447.37
5363,5,2026-02-12,53.98,4.52,58.5,393.39
5363,6,2026-03-12,54.52,3.97,58.49,338.87
5363,7,2026-04-12,55.07,3.42,58.49,283.8
5363,8,2026-05-12,55.63,2.87,58.5,228.17
5363,9,2026-06-12,56.19,2.3,58.49,171.98
5363,10,2026-07-12,56.76,1.74,58.5,115.22
5363,11,2026-08-12,57.33,1.16,58.49,57.89
5363,12,2026-09-12,57.89,0.58,58.47,0.0
5364,1,2025-10-13,160.11,10.23,170.34,825.8
5364,2,2025-11-13,161.77,8.57,170.34,664.03
5364,3,2025-12-13,163.45,6.89,170.34,500.58
5364,4,2026-01-13,165.14,5.19,170.33,335.44
5364,5,2026-02-13,166.86,3.48,170.34,168.58
5364,6,2026-03-13,168.58,1.75,170.33,0.0
5365,1,2025-10-26,86.32,3.31,89.63,263.88
5365,2,2025-11-26,87.13,2.5,89.63,176.75
5365,3,2025-12-26,87.96,1.67,89.63,88.79
5365,4,2026-01-26,88.79,0.84,89.63,0.0
5366,1,2025-10-06,90.22,6.96,97.18,468.28
5366,2,2025-11-06,91.35,5.84,97.19,376.93
5366,3,2025-12-06,92.49,4.7,97.19,284.44
5366,4,2026-01-06,93.64,3.55,97.19,190.8
5366,5,2026-02-06,94.81,2.38,97.19,95.99
5366,6,2026-03-06,95.99,1.2,97.19,0.0
5367,1,2025-10-19,18.3,2.3,20.6,97.11
5367,2,2025-11-19,18.66,1.93,20.59,78.45
5367,3,2025-12-19,19.04,1.56,20.6,59.41
5367,4,2026-01-19,19.42,1.18,20.6,39.99
5367,5,2026-02-19,19.8,0.8,20.6,20.19
5367,6,2026-03-19,20.19,0.4,20.59,0.0
5368,1,2025-10-14,185.96,10.23,196.19,573.07
5368,2,2025-11-14,188.47,7.72,196.19,384.6
5368,3,2025-12-14,191.01,5.18,196.19,193.59
5368,4,2026-01-14,193.59,2.61,196.2,0.0
5369,1,2025-10-17,42.99,4.62,47.61,497.81
5369,2,2025-11-17,43.36,4.25,47.61,454.45
5369,3,2025-12-17,43.73,3.88,47.61,410.72
5369,4,2026-01-17,44.1,3.51,47.61,366.62
5369,5,2026-02-17,44.48,3.13,47.61,322.14
5369,6,2026-03-17,44.86,2.75,47.61,277.28
5369,7,2026-04-17,45.24,2.37,47.61,232.04
5369,8,2026-05-17,45.63,1.98,47.61,186.41
5369,9,2026-06-17,46.02,1.59,47.61,140.39
5369,10,2026-07-17,46.41,1.2,47.61,93.98
5369,11,2026-08-17,46.8,0.8,47.6,47.18
5369,12,2026-09-17,47.18,0.4,47.58,0.0
5370,1,2025-10-29,56.6,3.61,60.21,175.14
5370,2,2025-11-29,57.48,2.73,60.21,117.66
5370,3,2025-12-29,58.38,1.83,60.21,59.28
5370,4,2026-01-29,59.28,0.92,60.2,0.0
5371,1,2025-10-17,39.75,7.31,47.06,476.24
5371,2,2025-11-17,40.31,6.74,47.05,435.93
5371,3,2025-12-17,40.89,6.17,47.06,395.04
5371,4,2026-01-17,41.46,5.59,47.05,353.58
5371,5,2026-02-17,42.05,5.01,47.06,311.53
5371,6,2026-03-17,42.65,4.41,47.06,268.88
5371,7,2026-04-17,43.25,3.81,47.06,225.63
5371,8,2026-05-17,43.86,3.2,47.06,181.77
5371,9,2026-06-17,44.49,2.57,47.06,137.28
5371,10,2026-07-17,45.12,1.94,47.06,92.16
5371,11,2026-08-17,45.75,1.31,47.06,46.41
5371,12,2026-09-17,46.41,0.66,47.07,0.0
5372,1,2025-10-08,189.7,7.77,197.47,580.67
5372,2,2025-11-08,191.62,5.86,197.48,389.05
5372,3,2025-12-08,193.55,3.93,197.48,195.5
5372,4,2026-01-08,195.5,1.97,197.47,0.0
5373,1,2025-10-06,131.38,7.16,138.54,674.59
5373,2,2025-11-06,132.54,5.99,138.53,542.05
5373,3,2025-12-06,133.72,4.81,138.53,408.33
5373,4,2026-01-06,134.91,3.63,138.54,273.42
5373,5,2026-02-06,136.11,2.43,138.54,137.31
5373,6,2026-03-06,137.31,1.22,138.53,0.0
5374,1,2025-10-28,168.05,10.31,178.36,865.74
5374,2,2025-11-28,169.73,8.64,178.37,696.01
5374,3,2025-12-28,171.42,6.94,178.36,524.59
5374,4,2026-01-28,173.13,5.23,178.36,351.46
5374,5,2026-02-28,174.86,3.51,178.37,176.6
5374,6,2026-03-28,176.6,1.76,178.36,0.0
5375,1,2025-10-27,99.79,7.35,107.14,517.1
5375,2,2025-11-27,100.98,6.16,107.14,416.12
5375,3,2025-12-27,102.19,4.96,107.15,313.93
5375,4,2026-01-27,103.41,3.74,107.15,210.52
5375,5,2026-02-27,104.64,2.51,107.15,105.88
5375,6,2026-03-27,105.88,1.26,107.14,0.0
5376,1,2025-10-25,37.38,4.38,41.76,434.8
5376,2,2025-11-25,37.73,4.04,41.77,397.07
5376,3,2025-12-25,38.08,3.69,41.77,358.99
5376,4,2026-01-25,38.43,3.33,41.76,320.56
5376,5,2026-02-25,38.79,2.98,41.77,281.77
5376,6,2026-03-25,39.15,2.62,41.77,242.62
5376,7,2026-04-25,39.51,2.25,41.76,203.11
5376,8,2026-05-25,39.88,1.89,41.77,163.23
5376,9,2026-06-25,40.25,1.52,41.77,122.98
5376,10,2026-07-25,40.62,1.14,41.76,82.36
5376,11,2026-08-25,41.0,0.76,41.76,41.36
5376,12,2026-09-25,41.36,0.38,41.74,0.0
5377,1,2025-10-19,83.82,6.48,90.3,435.09
5377,2,2025-11-19,84.87,5.44,90.31,350.22
5377,3,2025-12-19,85.93,4.38,90.31,264.29
5377,4,2026-01-19,87.0,3.3,90.3,177.29
5377,5,2026-02-19,88.09,2.22,90.31,89.2
5377,6,2026-03-19,89.2,1.11,90.31,0.0
5378,1,2025-10-30,99.98,5.57,105.55,513.7
5378,2,2025-11-30,100.89,4.66,105.55,412.81
5378,3,2025-12-30,101.81,3.75,105.56,311.0
5378,4,2026-01-30,102.73,2.82,105.55,208.27
5378,5,2026-02-28,103.66,1.89,105.55,104.61
5378,6,2026-03-30,104.61,0.95,105.56,0.0
5379,1,2025-10-19,56.1,4.56,60.66,291.74
5379,2,2025-11-19,56.84,3.83,60.67,234.9
5379,3,2025-12-19,57.58,3.08,60.66,177.32
5379,4,2026-01-19,58.34,2.33,60.67,118.98
5379,5,2026-02-19,59.1,1.56,60.66,59.88
5379,6,2026-03-19,59.88,0.79,60.67,0.0
5380,1,2025-10-21,182.71,7.01,189.72,558.56
5380,2,2025-11-21,184.44,5.29,189.73,374.12
5380,3,2025-12-21,186.18,3.54,189.72,187.94
5380,4,2026-01-21,187.94,1.78,189.72,0.0
5381,1,2025-10-05,48.27,4.1,52.37,251.46
5381,2,2025-11-05,48.93,3.44,52.37,202.53
5381,3,2025-12-05,49.6,2.77,52.37,152.93
5381,4,2026-01-05,50.28,2.09,52.37,102.65
5381,5,2026-02-05,50.97,1.4,52.37,51.68
5381,6,2026-03-05,51.68,0.71,52.39,0.0
5382,1,2025-10-09,47.53,3.4,50.93,246.0
5382,2,2025-11-09,48.08,2.85,50.93,197.92
5382,3,2025-12-09,48.63,2.29,50.92,149.29
5382,4,2026-01-09,49.19,1.73,50.92,100.1
5382,5,2026-02-09,49.76,1.16,50.92,50.34
5382,6,2026-03-09,50.34,0.58,50.92,0.0
5383,1,2025-10-24,216.29,12.23,228.52,1111.7
5383,2,2025-11-24,218.28,10.24,228.52,893.42
5383,3,2025-12-24,220.29,8.23,228.52,673.13
5383,4,2026-01-24,222.32,6.2,228.52,450.81
5383,5,2026-02-24,224.37,4.15,228.52,226.44
5383,6,2026-03-24,226.44,2.08,228.52,0.0
5384,1,2025-10-21,49.96,3.29,53.25,257.92
5384,2,2025-11-21,50.49,2.76,53.25,207.43
5384,3,2025-12-21,51.03,2.22,53.25,156.4
5384,4,2026-01-21,51.58,1.67,53.25,104.82
5384,5,2026-02-21,52.13,1.12,53.25,52.69
5384,6,2026-03-21,52.69,0.56,53.25,0.0
5385,1,2025-10-02,208.59,7.44,216.03,636.84
5385,2,2025-11-02,210.42,5.6,216.02,426.42
5385,3,2025-12-02,212.28,3.75,216.03,214.14
5385,4,2026-01-02,214.14,1.88,216.02,0.0
5386,1,2025-10-28,74.48,3.42,77.9,228.5
5386,2,2025-11-28,75.32,2.58,77.9,153.18
5386,3,2025-12-28,76.17,1.73,77.9,77.01
5386,4,2026-01-28,77.01,0.87,77.88,0.0
5387,1,2025-10-04,53.15,6.41,59.56,619.14
5387,2,2025-11-04,53.66,5.9,59.56,565.48
5387,3,2025-12-04,54.17,5.39,59.56,511.31
5387,4,2026-01-04,54.68,4.87,59.55,456.63
5387,5,2026-02-04,55.2,4.35,59.55,401.43
5387,6,2026-03-04,55.73,3.82,59.55,345.7
5387,7,2026-04-04,56.26,3.29,59.55,289.44
5387,8,2026-05-04,56.8,2.76,59.56,232.64
5387,9,2026-06-04,57.34,2.22,59.56,175.3
5387,10,2026-07-04,57.88,1.67,59.55,117.42
5387,11,2026-08-04,58.44,1.12,59.56,58.98
5387,12,2026-09-04,58.98,0.56,59.54,0.0
5388,1,2025-10-04,147.01,9.35,156.36,758.13
5388,2,2025-11-04,148.53,7.83,156.36,609.6
5388,3,2025-12-04,150.06,6.29,156.35,459.54
5388,4,2026-01-04,151.61,4.74,156.35,307.93
5388,5,2026-02-04,153.18,3.18,156.36,154.75
5388,6,2026-03-04,154.75,1.6,156.35,0.0
5389,1,2025-10-24,78.92,5.47,84.39,408.06
5389,2,2025-11-24,79.8,4.58,84.38,328.26
5389,3,2025-12-24,80.7,3.68,84.38,247.56
5389,4,2026-01-24,81.6,2.78,84.38,165.96
5389,5,2026-02-24,82.52,1.86,84.38,83.44
5389,6,2026-03-24,83.44,0.94,84.38,0.0
5390,1,2025-10-07,104.68,11.08,115.76,550.56
5390,2,2025-11-07,106.45,9.31,115.76,444.11
5390,3,2025-12-07,108.25,7.51,115.76,335.86
5390,4,2026-01-07,110.08,5.68,115.76,225.78
5390,5,2026-02-07,111.94,3.82,115.76,113.84
5390,6,2026-03-07,113.84,1.92,115.76,0.0
5391,1,2025-10-30,255.68,15.83,271.51,1317.51
5391,2,2025-11-30,258.25,13.26,271.51,1059.26
5391,3,2025-12-30,260.85,10.66,271.51,798.41
5391,4,2026-01-30,263.48,8.04,271.52,534.93
5391,5,2026-02-28,266.13,5.38,271.51,268.8
5391,6,2026-03-30,268.8,2.71,271.51,0.0
5392,1,2025-10-27,114.67,8.41,123.08,594.1
5392,2,2025-11-27,116.03,7.05,123.08,478.07
5392,3,2025-12-27,117.41,5.67,123.08,360.66
5392,4,2026-01-27,118.8,4.28,123.08,241.86
5392,5,2026-02-27,120.21,2.87,123.08,121.65
5392,6,2026-03-27,121.65,1.44,123.09,0.0
5393,1,2025-10-07,102.13,5.84,107.97,525.09
5393,2,2025-11-07,103.08,4.89,107.97,422.01
5393,3,2025-12-07,104.04,3.93,107.97,317.97
5393,4,2026-01-07,105.01,2.96,107.97,212.96
5393,5,2026-02-07,105.99,1.98,107.97,106.97
5393,6,2026-03-07,106.97,1.0,107.97,0.0
5394,1,2025-10-10,71.76,3.54,75.3,220.56
5394,2,2025-11-10,72.63,2.67,75.3,147.93
5394,3,2025-12-10,73.51,1.79,75.3,74.42
5394,4,2026-01-10,74.42,0.9,75.32,0.0
5395,1,2025-10-28,156.77,9.88,166.65,808.24
5395,2,2025-11-28,158.37,8.27,166.64,649.87
5395,3,2025-12-28,159.99,6.65,166.64,489.88
5395,4,2026-01-28,161.63,5.02,166.65,328.25
5395,5,2026-02-28,163.29,3.36,166.65,164.96
5395,6,2026-03-28,164.96,1.69,166.65,0.0
5396,1,2025-10-27,142.82,7.81,150.63,440.03
5396,2,2025-11-27,144.73,5.89,150.62,295.3
5396,3,2025-12-27,146.67,3.96,150.63,148.63
5396,4,2026-01-27,148.63,1.99,150.62,0.0
5397,1,2025-10-05,78.42,3.56,81.98,240.56
5397,2,2025-11-05,79.3,2.69,81.99,161.26
5397,3,2025-12-05,80.18,1.8,81.98,81.08
5397,4,2026-01-05,81.08,0.91,81.99,0.0
5398,1,2025-10-02,150.6,12.62,163.22,784.08
5398,2,2025-11-02,152.64,10.59,163.23,631.44
5398,3,2025-12-02,154.7,8.53,163.23,476.74
5398,4,2026-01-02,156.79,6.44,163.23,319.95
5398,5,2026-02-02,158.9,4.32,163.22,161.05
5398,6,2026-03-02,161.05,2.17,163.22,0.0
5399,1,2025-10-28,236.75,13.5,250.25,1217.12
5399,2,2025-11-28,238.94,11.3,250.24,978.18
5399,3,2025-12-28,241.16,9.09,250.25,737.02
5399,4,2026-01-28,243.4,6.85,250.25,493.62
5399,5,2026-02-28,245.66,4.58,250.24,247.96
5399,6,2026-03-28,247.96,2.3,250.26,0.0
5400,1,2025-10-08,37.97,4.97,42.94,444.37
5400,2,2025-11-08,38.36,4.58,42.94,406.01
5400,3,2025-12-08,38.75,4.18,42.93,367.26
5400,4,2026-01-08,39.15,3.78,42.93,328.11
5400,5,2026-02-08,39.56,3.38,42.94,288.55
5400,6,2026-03-08,39.96,2.97,42.93,248.59
5400,7,2026-04-08,40.38,2.56,42.94,208.21
5400,8,2026-05-08,40.79,2.15,42.94,167.42
5400,9,2026-06-08,41.21,1.73,42.94,126.21
5400,10,2026-07-08,41.64,1.3,42.94,84.57
5400,11,2026-08-08,42.07,0.87,42.94,42.5
5400,12,2026-09-08,42.5,0.44,42.94,0.0
5401,1,2025-10-12,123.81,7.39,131.2,637.31
5401,2,2025-11-12,125.01,6.19,131.2,512.3
5401,3,2025-12-12,126.22,4.97,131.19,386.08
5401,4,2026-01-12,127.45,3.75,131.2,258.63
5401,5,2026-02-12,128.69,2.51,131.2,129.94
5401,6,2026-03-12,129.94,1.26,131.2,0.0
5402,1,2025-10-04,94.29,11.6,105.89,1099.66
5402,2,2025-11-04,95.2,10.69,105.89,1004.46
5402,3,2025-12-04,96.13,9.76,105.89,908.33
5402,4,2026-01-04,97.06,8.83,105.89,811.27
5402,5,2026-02-04,98.01,7.88,105.89,713.26
5402,6,2026-03-04,98.96,6.93,105.89,614.3
5402,7,2026-04-04,99.92,5.97,105.89,514.38
5402,8,2026-05-04,100.89,5.0,105.89,413.49
5402,9,2026-06-04,101.87,4.02,105.89,311.62
5402,10,2026-07-04,102.86,3.03,105.89,208.76
5402,11,2026-08-04,103.86,2.03,105.89,104.9
5402,12,2026-09-04,104.9,1.02,105.92,0.0
5403,1,2025-10-25,175.2,10.98,186.18,903.11
5403,2,2025-11-25,176.98,9.19,186.17,726.13
5403,3,2025-12-25,178.78,7.39,186.17,547.35
5403,4,2026-01-25,180.6,5.57,186.17,366.75
5403,5,2026-02-25,182.44,3.73,186.17,184.31
5403,6,2026-03-25,184.31,1.88,186.19,0.0
5404,1,2025-10-30,86.93,5.42,92.35,448.03
5404,2,2025-11-30,87.81,4.54,92.35,360.22
5404,3,2025-12-30,88.7,3.65,92.35,271.52
5404,4,2026-01-30,89.6,2.75,92.35,181.92
5404,5,2026-02-28,90.5,1.84,92.34,91.42
5404,6,2026-03-30,91.42,0.93,92.35,0.0
5405,1,2025-10-02,81.68,4.27,85.95,251.37
5405,2,2025-11-02,82.73,3.22,85.95,168.64
5405,3,2025-12-02,83.79,2.16,85.95,84.85
5405,4,2026-01-02,84.85,1.09,85.94,0.0
5406,1,2025-10-28,126.27,4.62,130.89,385.68
5406,2,2025-11-28,127.41,3.48,130.89,258.27
5406,3,2025-12-28,128.56,2.33,130.89,129.71
5406,4,2026-01-28,129.71,1.17,130.88,0.0
5407,1,2025-10-10,328.65,11.86,340.51,1003.62
5407,2,2025-11-10,331.58,8.94,340.52,672.04
5407,3,2025-12-10,334.53,5.98,340.51,337.51
5407,4,2026-01-10,337.51,3.01,340.52,0.0
5408,1,2025-10-05,47.76,7.53,55.29,565.68
5408,2,2025-11-05,48.35,6.94,55.29,517.33
5408,3,2025-12-05,48.94,6.35,55.29,468.39
5408,4,2026-01-05,49.54,5.75,55.29,418.85
5408,5,2026-02-05,50.15,5.14,55.29,368.7
5408,6,2026-03-05,50.76,4.53,55.29,317.94
5408,7,2026-04-05,51.39,3.9,55.29,266.55
5408,8,2026-05-05,52.02,3.27,55.29,214.53
5408,9,2026-06-05,52.66,2.63,55.29,161.87
5408,10,2026-07-05,53.3,1.99,55.29,108.57
5408,11,2026-08-05,53.96,1.33,55.29,54.61
5408,12,2026-09-05,54.61,0.67,55.28,0.0
5409,1,2025-10-07,296.62,10.0,306.62,904.74
5409,2,2025-11-07,299.08,7.53,306.61,605.66
5409,3,2025-12-07,301.57,5.04,306.61,304.09
5409,4,2026-01-07,304.09,2.53,306.62,0.0
5410,1,2025-10-04,225.16,8.1,233.26,687.55
5410,2,2025-11-04,227.16,6.1,233.26,460.39
5410,3,2025-12-04,229.18,4.08,233.26,231.21
5410,4,2026-01-04,231.21,2.05,233.26,0.0
5411,1,2025-10-29,132.76,7.16,139.92,408.91
5411,2,2025-11-29,134.52,5.4,139.92,274.39
5411,3,2025-12-29,136.29,3.62,139.91,138.1
5411,4,2026-01-29,138.1,1.82,139.92,0.0
5412,1,2025-10-05,21.69,5.23,26.92,266.23
5412,2,2025-11-05,22.08,4.84,26.92,244.15
5412,3,2025-12-05,22.48,4.44,26.92,221.67
5412,4,2026-01-05,22.89,4.03,26.92,198.78
5412,5,2026-02-05,23.31,3.61,26.92,175.47
5412,6,2026-03-05,23.73,3.19,26.92,151.74
5412,7,2026-04-05,24.16,2.76,26.92,127.58
5412,8,2026-05-05,24.6,2.32,26.92,102.98
5412,9,2026-06-05,25.05,1.87,26.92,77.93
5412,10,2026-07-05,25.5,1.42,26.92,52.43
5412,11,2026-08-05,25.97,0.95,26.92,26.46
5412,12,2026-09-05,26.46,0.48,26.94,0.0
5413,1,2025-10-24,234.64,14.05,248.69,1207.94
5413,2,2025-11-24,236.93,11.77,248.7,971.01
5413,3,2025-12-24,239.24,9.46,248.7,731.77
5413,4,2026-01-24,241.57,7.13,248.7,490.2
5413,5,2026-02-24,243.92,4.78,248.7,246.28
5413,6,2026-03-24,246.28,2.4,248.68,0.0
5414,1,2025-10-09,74.51,4.72,79.23,230.54
5414,2,2025-11-09,75.67,3.57,79.24,154.87
5414,3,2025-12-09,76.84,2.4,79.24,78.03
5414,4,2026-01-09,78.03,1.21,79.24,0.0
5415,1,2025-10-23,186.94,9.81,196.75,575.39
5415,2,2025-11-23,189.35,7.4,196.75,386.04
5415,3,2025-12-23,191.78,4.97,196.75,194.26
5415,4,2026-01-23,194.26,2.5,196.76,0.0
5416,1,2025-10-22,73.26,3.86,77.12,375.83
5416,2,2025-11-22,73.89,3.23,77.12,301.94
5416,3,2025-12-22,74.52,2.59,77.11,227.42
5416,4,2026-01-22,75.16,1.95,77.11,152.26
5416,5,2026-02-22,75.81,1.31,77.12,76.45
5416,6,2026-03-22,76.45,0.66,77.11,0.0
5417,1,2025-10-20,164.28,5.73,170.01,501.38
5417,2,2025-11-20,165.69,4.31,170.0,335.69
5417,3,2025-12-20,167.12,2.89,170.01,168.57
5417,4,2026-01-20,168.57,1.45,170.02,0.0
5418,1,2025-10-26,185.09,6.01,191.1,564.22
5418,2,2025-11-26,186.57,4.53,191.1,377.65
5418,3,2025-12-26,188.07,3.03,191.1,189.58
5418,4,2026-01-26,189.58,1.52,191.1,0.0
5419,1,2025-10-09,106.28,4.71,110.99,325.85
5419,2,2025-11-09,107.44,3.55,110.99,218.41
5419,3,2025-12-09,108.61,2.38,110.99,109.8
5419,4,2026-01-09,109.8,1.2,111.0,0.0
5420,1,2025-10-02,102.26,5.88,108.14,525.85
5420,2,2025-11-02,103.22,4.92,108.14,422.63
5420,3,2025-12-02,104.18,3.96,108.14,318.45
