loan_id,customer_id,application_id,origination_date,principal,term_months,apr,origination_fee_rate,origination_fee_amount,merchant_category,loan_status,default_date,principal_paid_total,outstanding_principal_end,orig_month,default_month
6759,11478,9417,2025-12-09,218.81063578912938,4,0.16091799273555266,0.010629772841027122,2.33,home_goods,paid_off,,218.81,0.0,2025-12-01,
6760,2748,9420,2025-12-08,1032.218727011657,4,0.1079215948736379,0.0016462610236866087,1.7,groceries,paid_off,,1032.22,-0.0,2025-12-01,
6761,2548,9421,2025-12-25,245.47015190748098,6,0.15130442139597472,0.00846106031953631,2.08,electronics,paid_off,,245.47,0.0,2025-12-01,
6762,4285,9422,2025-12-04,556.370191261763,6,0.10082500572382744,0.006433708111803032,3.58,groceries,paid_off,,556.37,0.0,2025-12-01,
6763,7785,9423,2025-12-21,513.9708596300882,6,0.10809134187305929,0.004793265565651613,2.46,electronics,paid_off,,513.97,0.0,2025-12-01,
6764,4099,9424,2025-12-18,383.63018857919036,4,0.2118770788402442,0.014716907130792382,5.65,services,paid_off,,383.63,0.0,2025-12-01,
6765,4428,9425,2025-12-15,529.3255137486043,12,0.10245813316839843,0.003323724836488416,1.76,health,paid_off,,529.33,-0.0,2025-12-01,
6766,13032,9426,2025-12-28,967.2749575030017,4,0.16758416579036384,0.010195439651397345,9.86,groceries,paid_off,,967.27,0.0,2025-12-01,
6767,2131,9431,2025-12-02,611.2528145698035,4,0.11777932134738907,0.004194023373704392,2.56,electronics,paid_off,,611.25,0.0,2025-12-01,
6768,777,9432,2025-12-18,478.8859718386082,12,0.13852987846905504,0.010608639523938725,5.08,services,paid_off,,478.89,-0.0,2025-12-01,
6769,6135,9434,2025-12-15,323.67184330754276,4,0.1382543958092529,0.010383844116424068,3.36,electronics,paid_off,,323.67,0.0,2025-12-01,
6770,12395,9436,2025-12-29,332.13692086844696,6,0.15204348533614565,0.011862181639511356,3.94,travel,paid_off,,332.14,-0.0,2025-12-01,
6771,4361,9437,2025-12-20,936.1561012465551,4,0.11364303996985904,0.0036626291547120736,3.43,electronics,paid_off,,936.16,-0.0,2025-12-01,
6772,4381,9438,2025-12-08,561.460155091561,12,0.11355870374540125,0.005403718998011421,3.03,groceries,paid_off,,561.46,0.0,2025-12-01,
6773,10419,9439,2025-12-18,779.8847548352742,4,0.16007759650146908,0.00722168997976771,5.63,home_goods,paid_off,,779.88,0.0,2025-12-01,
6774,849,9440,2025-12-02,1084.096038595118,6,0.11853415214841377,0.004996251996364111,5.42,home_goods,paid_off,,1084.1,-0.0,2025-12-01,
6775,5139,9441,2025-12-25,552.4302764789214,12,0.12576551930730048,0.006352432567469726,3.51,fashion,paid_off,,552.43,0.0,2025-12-01,
6776,5170,9442,2025-12-26,660.0863227789015,6,0.11760533665863195,0.004530841498955582,2.99,education,paid_off,,660.09,-0.0,2025-12-01,
6777,2777,9443,2025-12-24,705.2358303512826,4,0.10618373722416843,0.003860049465263648,2.72,fashion,paid_off,,705.24,-0.0,2025-12-01,
6778,8212,9444,2025-12-17,409.02743157777746,4,0.10775774353439312,0.007404147950256321,3.03,electronics,paid_off,,409.03,-0.0,2025-12-01,
6779,2644,9445,2025-12-28,916.8683312764317,6,0.14201086273359867,0.00951265635088632,8.72,electronics,paid_off,,916.87,-0.0,2025-12-01,
6780,602,9446,2025-12-14,1332.1954819489806,12,0.09919624724570116,0.00550656395094348,7.34,groceries,paid_off,,1332.2,-0.0,2025-12-01,
6781,10414,9447,2025-12-29,468.30819086515504,4,0.20484063152803328,0.011838635064330394,5.54,health,paid_off,,468.31,-0.0,2025-12-01,
6782,7822,9448,2025-12-12,842.8571448832017,6,0.13702433858585797,0.003417715684161382,2.88,home_goods,active,,790.74,52.12,2025-12-01,
6783,5793,9449,2025-12-30,377.1663747619119,4,0.19418794729907893,0.014684040885598697,5.54,fashion,paid_off,,377.17,-0.0,2025-12-01,
6784,12455,9451,2025-12-24,625.1026527990721,6,0.11346811718580534,0.004682709898243256,2.93,services,paid_off,,625.1,0.0,2025-12-01,
6785,1805,9452,2025-12-31,439.5029870148949,4,0.1459632766567557,0.012569831922603506,5.52,electronics,paid_off,,439.5,0.0,2025-12-01,
6786,5824,9456,2025-12-28,453.5606463380797,6,0.11763816223703127,0.005926537628534992,2.69,health,defaulted,2026-05-29,113.14,340.42,2025-12-01,2026-05-01
6787,9798,9457,2025-12-06,426.3794373173073,4,0.16684324071890505,0.010119075094516542,4.31,services,paid_off,,426.38,-0.0,2025-12-01,
6788,2855,9458,2025-12-27,878.52044975268,4,0.1601274621830215,0.012578453785486547,11.05,home_goods,paid_off,,878.52,0.0,2025-12-01,
6789,3067,9459,2025-12-11,562.4864612092298,4,0.12340227217896173,0.003180296127990622,1.79,health,paid_off,,562.49,-0.0,2025-12-01,
6790,2561,9460,2025-12-01,295.828616007873,4,0.15312950433551986,0.012142762454461543,3.59,services,paid_off,,295.83,-0.0,2025-12-01,
6791,8312,9462,2025-12-31,375.9434949207297,4,0.14250028870552028,0.006812244239591562,2.56,travel,active,,345.13,30.81,2025-12-01,
6792,4326,9463,2025-12-13,494.7693348053911,4,0.17357522147307042,0.009073385286363539,4.49,auto,paid_off,,494.77,-0.0,2025-12-01,
6793,10605,9464,2025-12-18,740.8887525637057,4,0.11508122156171807,0.0053370352393705455,3.95,groceries,paid_off,,740.89,-0.0,2025-12-01,
6794,1809,9465,2025-12-03,797.375671832993,4,0.10828044131871524,0.007834654995841232,6.25,groceries,paid_off,,797.38,-0.0,2025-12-01,
6795,11572,9466,2025-12-05,619.1385496360044,4,0.1348072182490613,0.004702581306740231,2.91,home_goods,paid_off,,619.14,-0.0,2025-12-01,
6796,6153,9469,2025-12-13,898.4206029896047,6,0.11505441550678401,0.006708721248752752,6.03,electronics,paid_off,,898.42,0.0,2025-12-01,
6797,5613,9472,2025-12-10,642.0479529734139,4,0.1180277794351508,0.0034933017643891907,2.24,electronics,paid_off,,642.05,-0.0,2025-12-01,
6798,6515,9473,2025-12-09,421.2732426293189,6,0.18132885579788197,0.01249618391542756,5.26,travel,paid_off,,421.27,0.0,2025-12-01,
6799,6609,9475,2025-12-30,286.0758997995894,6,0.1071058137082008,0.004930756613481822,1.41,auto,paid_off,,286.08,-0.0,2025-12-01,
6800,4079,9477,2025-12-10,562.5009592305236,6,0.15989924702433864,0.008433279830257273,4.74,education,paid_off,,562.5,0.0,2025-12-01,
6801,2584,9478,2025-12-08,713.802105747685,6,0.09321342715393548,0.005229842648607194,3.73,fashion,paid_off,,713.8,0.0,2025-12-01,
6802,10721,9479,2025-12-02,239.55617938965344,4,0.14692810955700142,0.005260307302635124,1.26,education,paid_off,,239.56,-0.0,2025-12-01,
6803,4212,9480,2025-12-03,810.9735066914666,6,0.12088603882264586,0.005277284205212844,4.28,groceries,paid_off,,810.97,0.0,2025-12-01,
6804,674,9481,2025-12-20,1047.612825083385,6,0.12134423349166659,0.002583584727020649,2.71,fashion,defaulted,2026-06-18,499.45,548.16,2025-12-01,2026-06-01
6805,3507,9482,2025-12-05,392.39513242548554,6,0.15509375194144512,0.010515097216394181,4.13,services,paid_off,,392.4,-0.0,2025-12-01,
6806,4425,9483,2025-12-01,774.0945515185134,4,0.15389537516588964,0.011064014581395028,8.56,home_goods,paid_off,,774.09,0.0,2025-12-01,
6807,9619,9484,2025-12-10,1383.138416721178,4,0.1215212788642036,0.001224207485953012,1.69,home_goods,paid_off,,1383.14,-0.0,2025-12-01,
6808,779,9485,2025-12-25,539.0904459867845,4,0.1049425190602697,0.0062188010652221015,3.35,auto,paid_off,,539.09,0.0,2025-12-01,
6809,7772,9486,2025-12-04,916.2340273063008,6,0.11440064374876334,0.005578001600838505,5.11,groceries,active,,873.02,43.21,2025-12-01,
6810,2647,9488,2025-12-29,392.20922534973613,4,0.1161965723576695,0.005657649108962943,2.22,services,paid_off,,392.21,-0.0,2025-12-01,
6811,12342,9489,2025-12-08,458.96963099840144,12,0.16276421754341205,0.01023546280413005,4.7,electronics,paid_off,,458.97,-0.0,2025-12-01,
6812,3661,9491,2025-12-12,314.14434443588425,4,0.10827436628443739,0.0016654329089766597,0.52,education,defaulted,2026-07-11,256.6,57.54,2025-12-01,2026-07-01
6813,12923,9493,2025-12-17,1409.0346253109649,6,0.10695874946319477,0.003840732848372827,5.41,health,paid_off,,1409.03,0.0,2025-12-01,
6814,9488,9494,2025-12-01,486.6999338942187,6,0.1442857810944621,0.014026957950050215,6.83,groceries,paid_off,,486.7,-0.0,2025-12-01,
6815,955,9495,2025-12-16,625.5126626470554,6,0.11799599032423265,0.004363232521835556,2.73,travel,paid_off,,625.51,0.0,2025-12-01,
6816,8140,9496,2025-12-28,867.3725195598372,6,0.11690374253872918,0.006805804208788091,5.9,services,paid_off,,867.37,0.0,2025-12-01,
6817,10097,9498,2025-12-18,543.2177115577958,12,0.12853383309328947,0.0053713528715893435,2.92,home_goods,paid_off,,543.22,-0.0,2025-12-01,
6818,10084,9500,2025-12-24,497.4898945914921,12,0.10102055805505837,0.007050263331438188,3.51,services,paid_off,,497.49,-0.0,2025-12-01,
6819,2157,9501,2025-12-04,811.0673138552247,4,0.11844868977210195,0.005786063896177713,4.69,fashion,paid_off,,811.07,-0.0,2025-12-01,
6820,6756,9502,2025-12-07,812.1149934273321,4,0.13094150101534444,0.0060841592209152275,4.94,health,paid_off,,812.11,0.0,2025-12-01,
6821,13009,9504,2025-12-18,171.5390415254906,6,0.2029697501797495,0.01357936040814934,2.33,groceries,active,,160.28,11.26,2025-12-01,
6822,4955,9505,2025-12-14,583.0599252565038,6,0.11512126338763842,0.005489329242825182,3.2,health,paid_off,,583.06,-0.0,2025-12-01,
6823,2645,9506,2025-12-24,659.8445801253297,6,0.20061141009718192,0.01778716855902037,11.74,groceries,paid_off,,659.84,0.0,2025-12-01,
6824,8041,9507,2025-12-21,925.0789547010897,4,0.1504659295617998,0.00922331476383764,8.53,travel,paid_off,,925.08,-0.0,2025-12-01,
6825,11519,9508,2025-12-14,516.1673293795301,4,0.14612031838872452,0.006904111590550242,3.56,education,paid_off,,516.17,-0.0,2025-12-01,
6826,6342,9509,2025-12-19,415.3763895662729,6,0.21641903074402108,0.013133635918125677,5.46,electronics,paid_off,,415.38,-0.0,2025-12-01,
6827,11351,9510,2025-12-14,734.9132448077413,6,0.11897127264317632,0.004633667673113673,3.41,electronics,paid_off,,734.91,0.0,2025-12-01,
6828,1703,9512,2025-12-13,790.7499458462265,6,0.14581703796208148,0.007285446990186689,5.76,electronics,paid_off,,790.75,-0.0,2025-12-01,
6829,7030,9513,2025-12-30,703.6413092707576,12,0.11362474544643844,0.006644275595396658,4.68,fashion,paid_off,,703.64,0.0,2025-12-01,
6830,13356,9514,2025-12-01,1023.8205921267063,6,0.13767947151834675,0.00781400942633638,8.0,groceries,defaulted,2026-05-30,509.61,514.21,2025-12-01,2026-05-01
6831,10193,9515,2025-12-04,341.73131078543906,6,0.11728061884953375,0.004081353513399199,1.39,health,paid_off,,341.73,0.0,2025-12-01,
6832,9459,9516,2025-12-03,306.96831999891344,4,0.14644760648477945,0.00748123826625168,2.3,electronics,paid_off,,306.97,-0.0,2025-12-01,
6833,6981,9518,2025-12-26,769.5178790607383,4,0.09484928401766632,0.005247228370648297,4.04,education,paid_off,,769.52,-0.0,2025-12-01,
6834,4744,9519,2025-12-20,723.0560444370828,4,0.11559739724125279,0.00574769149496059,4.16,home_goods,active,,647.65,75.41,2025-12-01,
6835,6931,9520,2025-12-03,949.7828547897625,6,0.10211252107144657,0.0021041326534881524,2.0,groceries,paid_off,,949.78,0.0,2025-12-01,
6836,5966,9521,2025-12-29,547.6890581478417,6,0.13383064199596148,0.0036575429884224114,2.0,education,paid_off,,547.69,-0.0,2025-12-01,
6837,9315,9522,2025-12-22,879.9228817006917,6,0.12054803867534054,0.005154456272521873,4.54,electronics,paid_off,,879.92,0.0,2025-12-01,
6838,12270,9523,2025-12-31,575.2200825904077,6,0.1977907412273786,0.009788848137178122,5.63,groceries,paid_off,,575.22,0.0,2025-12-01,
6839,10969,9525,2025-12-01,613.1575204622369,6,0.11997777801516141,0.005459034657111877,3.35,travel,active,,587.07,26.09,2025-12-01,
6840,300,9526,2025-12-14,896.6472039874037,4,0.12787022318035685,0.006716884856172433,6.02,services,defaulted,2026-05-15,405.49,491.16,2025-12-01,2026-05-01
6841,9008,9527,2025-12-13,2111.1715065385615,4,0.11711990355657992,0.0034585466416436764,7.3,health,defaulted,2026-06-11,1364.9,746.27,2025-12-01,2026-06-01
6842,7524,9528,2025-12-29,528.0969834172068,12,0.1540114466343519,0.00823458354527621,4.35,groceries,active,,509.15,18.95,2025-12-01,
6843,223,9532,2025-12-01,552.7204612759193,4,0.11914486026479967,0.006082252265902964,3.36,travel,paid_off,,552.72,0.0,2025-12-01,
6844,11083,9533,2025-12-17,405.0598691031905,6,0.16844841806944605,0.012565238292537183,5.09,groceries,paid_off,,405.06,-0.0,2025-12-01,
6845,12669,9534,2025-12-27,596.1847314686606,4,0.15066191278744534,0.010154877726624998,6.05,electronics,paid_off,,596.18,0.0,2025-12-01,
6846,3480,9535,2025-12-14,365.46226979986767,6,0.123279083857382,0.005481246325482326,2.0,travel,paid_off,,365.46,0.0,2025-12-01,
6847,3977,9536,2025-12-25,467.63351149721154,4,0.11435938972722086,0.004917382141149763,2.3,home_goods,paid_off,,467.63,0.0,2025-12-01,
6848,3893,9537,2025-12-09,637.3557077713576,6,0.22025523572628194,0.014428554538717065,9.2,services,paid_off,,637.36,-0.0,2025-12-01,
6849,12518,9538,2025-12-25,684.4694808839125,12,0.11626034601875074,0.0060343167803499536,4.13,groceries,paid_off,,684.47,-0.0,2025-12-01,
6850,8477,9540,2025-12-11,666.4856459008231,4,0.13181607665847203,0.0055003040298623115,3.67,groceries,paid_off,,666.49,-0.0,2025-12-01,
6851,12503,9542,2025-12-10,954.4748582875388,6,0.16310793929002954,0.00574235944173602,5.48,travel,paid_off,,954.47,0.0,2025-12-01,
6852,13035,9544,2025-12-15,607.8446803166156,4,0.10386630206798164,0.0009496123991936277,0.58,travel,paid_off,,607.84,0.0,2025-12-01,
6853,11491,9545,2025-12-04,689.5484223597326,6,0.1257395838420738,0.005215025702126673,3.6,groceries,paid_off,,689.55,-0.0,2025-12-01,
6854,2235,9546,2025-12-20,578.4381839310532,6,0.1610072383674425,0.012181899869771992,7.05,education,paid_off,,578.44,-0.0,2025-12-01,
6855,784,9548,2025-12-06,317.5672549305446,4,0.14622713358105946,0.01023510685650741,3.25,groceries,paid_off,,317.57,-0.0,2025-12-01,
6856,4575,9549,2025-12-29,382.9725119456201,6,0.11565868497222381,0.005489981979634734,2.1,education,paid_off,,382.97,0.0,2025-12-01,
6857,5115,9552,2025-12-10,405.6307723450211,4,0.16345045947921355,0.012643845876349497,5.13,education,paid_off,,405.63,0.0,2025-12-01,
6858,3126,9554,2025-12-14,487.60560784615785,6,0.13889218966533895,0.011786952301450672,5.75,travel,paid_off,,487.61,-0.0,2025-12-01,
6859,388,9556,2025-12-20,537.8157332135249,4,0.09877591683677389,0.004570495520937041,2.46,education,paid_off,,537.82,-0.0,2025-12-01,
6860,11791,9557,2025-12-08,903.4283038423351,12,0.1242298898526308,0.0037918479510989796,3.43,travel,paid_off,,903.43,-0.0,2025-12-01,
6861,12124,9558,2025-12-26,893.0488139458262,4,0.1285134980098559,0.005541971212316529,4.95,groceries,paid_off,,893.05,-0.0,2025-12-01,
6862,137,9559,2025-12-06,272.24316293535827,4,0.11064341000727194,0.003527824327265165,0.96,home_goods,paid_off,,272.24,0.0,2025-12-01,
6863,5933,9560,2025-12-21,947.0164810451594,4,0.13735537680455281,0.00617530299158449,5.85,travel,paid_off,,947.02,-0.0,2025-12-01,
6864,151,9563,2025-12-15,504.9307746649223,6,0.14495577074496524,0.010188389697509726,5.14,groceries,paid_off,,504.93,0.0,2025-12-01,
6865,1685,9565,2025-12-01,824.6146439525097,12,0.10846041291855754,0.004336951210449521,3.58,electronics,paid_off,,824.61,0.0,2025-12-01,
6866,9469,9567,2025-12-30,485.06089762066694,6,0.14994565947191835,0.005407285036775839,2.62,health,defaulted,2026-06-28,157.68,327.38,2025-12-01,2026-06-01
6867,10725,9568,2025-12-22,395.79058949520015,12,0.10418247619455577,0.00532202159647795,2.11,services,paid_off,,395.79,0.0,2025-12-01,
6868,13249,9570,2025-12-31,1146.332496552317,6,0.10987419106065456,0.0037913732399124066,4.35,groceries,active,,1033.81,112.52,2025-12-01,
6869,12410,9571,2025-12-08,1714.319923319633,6,0.11243964648452984,0.007461733552361159,12.79,electronics,paid_off,,1714.32,-0.0,2025-12-01,
6870,4398,9572,2025-12-13,1102.3189189971376,4,0.13108504238056157,0.00748058378045178,8.25,groceries,paid_off,,1102.32,-0.0,2025-12-01,
6871,12027,9573,2025-12-16,505.00081115075255,12,0.11133942681585582,0.00379064880939773,1.91,education,paid_off,,505.0,0.0,2025-12-01,
6872,9421,9575,2025-12-11,464.7929872882492,6,0.11159180580215948,0.006784505888892444,3.15,services,paid_off,,464.79,0.0,2025-12-01,
6873,5133,9578,2025-12-24,566.7407542019927,6,0.152048158349936,0.0069895850710856595,3.96,travel,paid_off,,566.74,0.0,2025-12-01,
6874,6452,9579,2025-12-01,661.7411047268341,6,0.14,0.006553435189950493,4.34,groceries,paid_off,,661.74,0.0,2025-12-01,
6875,12331,9580,2025-12-28,1127.7316549334441,4,0.12396032304417302,0.003424708705097627,3.86,home_goods,paid_off,,1127.73,0.0,2025-12-01,
6876,4593,9582,2025-12-01,497.0984324161718,4,0.12016879835857792,0.0011244182907883958,0.56,groceries,paid_off,,497.1,-0.0,2025-12-01,
6877,3919,9583,2025-12-12,828.6958557728842,12,0.1370984825517069,0.01160600835095344,9.62,services,defaulted,2027-02-10,720.66,108.04,2025-12-01,2027-02-01
6878,1484,9584,2025-12-16,954.759863776454,6,0.14875959908668018,0.007806546167072248,7.45,health,paid_off,,954.76,-0.0,2025-12-01,
6879,6488,9585,2025-12-29,556.1051597219184,4,0.14700644245443123,0.010304178337095444,5.73,groceries,paid_off,,556.11,-0.0,2025-12-01,
6880,8093,9586,2025-12-01,766.6075846780365,12,0.11186455800171907,0.004934051746147906,3.78,travel,paid_off,,766.61,-0.0,2025-12-01,
6881,11567,9588,2025-12-18,571.5610990275826,4,0.10482337548436646,0.004955666778533989,2.83,groceries,paid_off,,571.56,0.0,2025-12-01,
6882,1173,9589,2025-12-07,765.6955771525996,12,0.12037092335073955,0.003917272882882507,3.0,home_goods,defaulted,2027-03-07,713.57,52.13,2025-12-01,2027-03-01
6883,4670,9590,2025-12-03,1063.689221438213,6,0.10656532825599006,0.006472764771863113,6.89,groceries,paid_off,,1063.69,-0.0,2025-12-01,
6884,3196,9591,2025-12-27,906.1662721530377,4,0.11441410678981227,0.0048501301055258695,4.4,fashion,paid_off,,906.17,-0.0,2025-12-01,
6885,8117,9592,2025-12-07,378.8547723953815,12,0.10210476334260615,0.007466779790899778,2.83,travel,paid_off,,378.85,0.0,2025-12-01,
6886,7586,9595,2025-12-18,660.2055950706157,6,0.10666601461211489,0.008433124410623168,5.57,services,paid_off,,660.21,-0.0,2025-12-01,
6887,11457,9596,2025-12-13,434.1434602642963,6,0.11895848727435476,0.0036336631370406033,1.58,groceries,active,,399.7,34.44,2025-12-01,
6888,8168,9598,2025-12-19,342.12989937605283,6,0.1466636578240631,0.01095240000290754,3.75,groceries,paid_off,,342.13,-0.0,2025-12-01,
6889,437,9599,2025-12-12,443.84011380853764,4,0.11980209020468482,0.003961759056234681,1.76,fashion,paid_off,,443.84,0.0,2025-12-01,
6890,7386,9600,2025-12-23,707.7324153759508,4,0.12234446511624558,0.006497188436160458,4.6,fashion,paid_off,,707.73,0.0,2025-12-01,
6891,1028,9601,2025-12-18,700.6526103584636,6,0.14629684812236735,0.013244185757920378,9.28,groceries,paid_off,,700.65,0.0,2025-12-01,
6892,5086,9602,2025-12-28,818.4662630770051,12,0.12312090792044529,0.006772382366674329,5.54,electronics,paid_off,,818.47,-0.0,2025-12-01,
6893,9621,9603,2025-12-18,362.54172120306276,6,0.11472523555763196,0.0012915694524435178,0.47,electronics,paid_off,,362.54,0.0,2025-12-01,
6894,9712,9604,2025-12-31,950.2379369920385,4,0.1186567502692383,0.008412819312355978,7.99,travel,paid_off,,950.24,-0.0,2025-12-01,
6895,7382,9606,2025-12-19,539.2403270879927,4,0.16183554919304383,0.011528475570358621,6.22,travel,paid_off,,539.24,0.0,2025-12-01,
6896,3445,9607,2025-12-23,831.7124568612734,6,0.1000049465546581,0.007887048143868402,6.56,home_goods,paid_off,,831.71,0.0,2025-12-01,
6897,11571,9608,2025-12-31,863.1863805868326,4,0.1635659375982265,0.013354034872686917,11.53,groceries,paid_off,,863.19,-0.0,2025-12-01,
6898,9063,9609,2025-12-04,466.6418806382243,6,0.2009578962112213,0.02262633146197867,10.56,fashion,paid_off,,466.64,0.0,2025-12-01,
6899,11048,9610,2025-12-03,570.1109193285216,6,0.13959649229596557,0.008989354099300198,5.12,services,paid_off,,570.11,0.0,2025-12-01,
6900,8453,9611,2025-12-14,418.64701461188713,4,0.11344770420965702,0.006700557152393397,2.81,groceries,paid_off,,418.65,-0.0,2025-12-01,
6901,310,9612,2025-12-17,1513.7787348937047,4,0.1272320232169304,0.004270222880505728,6.46,groceries,paid_off,,1513.78,-0.0,2025-12-01,
6902,2657,9613,2025-12-27,557.8325668892107,6,0.11492879618275009,0.005392254737612415,3.01,groceries,paid_off,,557.83,0.0,2025-12-01,
6903,11851,9614,2025-12-08,334.7814362014758,12,0.11647016267161706,0.003920874984100139,1.31,home_goods,paid_off,,334.78,0.0,2025-12-01,
